1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.1,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.55,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.55,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.55,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.05999999999999994,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.0,0.0,0.0
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.047058823529411715,0.3999999999999996
1,3,None,0.0,0.0,1.0,0.47000000000000003,0.028571428571428543,0.3999999999999996
